,eco_prob_0,eco_prob_1,eco_prob_2,eco_prob_3,eco_prob_4,eco_prob_5,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,lgd_vill_1,subdistric,district,village_id
10,2.3238313207603e-105,6.033342960154705e-222,0.0,0.0,1.0,0.0,1.1575765397947473,6.809627460244689,17.667139674144742,-2.35697705336397,4.531098629102307,-3.3539386381798875,-4.918268858761655,-5.201446178480649,5.470464850326419,3.848545161719008,-4.69451712307686,0.9850164038631511,-0.21923828502078382,0.3464316422304072,-0.35073750138736404,7.516376448150481,-1.3682568377562603,-1.7632614957295127,0.9052218607793021,-0.8142865657055258,272754.0,Demdema,West Garo Hills,272754
11,3.9062391372692276e-110,2.4216280909148527e-202,0.0,8.460554588367596e-300,1.0,0.0,2.411065415957783,8.527590761930565,15.903751971450877,-0.47794715904483404,4.040803471967519,-2.33953348651658,-3.79630587006167,-3.686505408247236,6.192257853817896,5.38666526723637,-2.103669536555253,-0.646782265317577,3.0716282628194733,1.1547224157337899,-0.07422862002628226,3.0818613402875568,-2.1946940663406815,-1.5493561563834248,-0.1582298661404724,-0.3416074321113817,272755.0,Demdema,West Garo Hills,272755
12,4.540397031482872e-115,1.6371737262215552e-235,0.0,0.0,1.0,0.0,1.537920034913281,7.389489414195853,17.91248939944535,-2.6389691573108864,4.283783607721977,-2.8473650836235036,-4.819415956045085,-4.305633687512776,5.8299917342798055,5.126274638207344,-4.074552991275693,0.4120515018728199,-0.6272283514187641,0.1403453750516291,0.17612126658145286,6.713747266627865,-1.6407097784245732,-1.3005777714278741,0.2970946490596701,-1.3721870163371852,272756.0,Demdema,West Garo Hills,272756
13,4.57754892754979e-105,1.4093219475384962e-195,0.0,3.35427459462406e-278,1.0,0.0,2.215094098080467,8.534835797229903,15.946331347026797,0.8954403998365508,3.9528855050308267,-2.071210194011138,-3.2207953256548634,-3.5999718111146475,6.0062308036535565,4.618265732643158,-1.6388020148399334,-0.16506469985403047,3.4030598800653498,0.6756067954002348,0.5891465538539875,2.577649039644123,-1.7589967685036136,-1.6065427559817966,-0.031678918658520606,-0.7111555441518629,272757.0,Demdema,West Garo Hills,272757
14,4.0498315652813717e-84,1.1199763469481449e-144,0.0,9.629877541576156e-223,1.0,0.0,2.6823571765022485,7.592175296222133,12.860797117048438,1.382484598439055,2.594329973114831,-1.5393264573434395,-4.309631552962538,-3.372729602305311,5.623115561421896,3.0360698113804645,-1.5799824830096312,1.598040405819254,3.5381354819468838,0.04654861232746783,0.9860767772783346,2.2616026795484396,-1.5667735986602416,-2.5530999494583155,0.06557171212322188,-0.26596263526251923,272758.0,Demdema,West Garo Hills,272758
15,1.0244583011070133e-111,2.8949260300828762e-195,0.0,0.0,1.0,0.0,6.181092059850829,7.33824836126927,18.875620933991893,-1.870981412386289,-2.4969605205392047,-1.243407104025616,2.5230950492761113,-0.3782104414562034,3.0962923547159082,5.785632829362619,-2.5981668333001737,0.6223762991509121,-0.6853702143420368,0.9280835610080913,0.004595873022780008,3.551368891690033,-3.132270772441203,-1.0200112410811106,0.13761887367902517,-1.6843245312583268,272759.0,Demdema,West Garo Hills,272759
16,1.829734309811482e-109,2.734972917116967e-186,0.0,5e-324,1.0,0.0,5.06093710675983,7.573954610914392,18.15189861254679,-1.5813614423518658,-1.276882280027678,-1.7361966264025432,1.8168919605916505,-1.4591722827446238,3.2011814349398833,5.702159651422584,-2.0303434921155463,0.2931429849408768,0.5120875482360978,1.2776755274772562,0.214434386348222,4.351866051599678,-2.2039517009884437,-0.22228492399973962,0.3059394001826712,-1.6561629850779571,272760.0,Demdema,West Garo Hills,272760
17,6.297998498314032e-112,4.425106510534824e-202,0.0,0.0,1.0,0.0,3.9646246812771473,6.542301672813209,18.97348785920759,-0.7734905622505385,0.06118203719416887,-1.8567190690751016,0.2981380436061321,-2.471543795832054,4.4159515792526385,6.331545117270211,-1.9149979657036966,0.258786683273802,2.5000833599073147,1.0305758644003773,0.0982555261767881,5.162358369546389,-1.864443112754443,-1.699250244728026,0.3840228403752197,-1.4271819658198006,272761.0,Demdema,West Garo Hills,272761
18,7.126569009190234e-103,9.032821639346798e-190,0.0,3.513156932298673e-260,1.0,0.0,2.8848616945642784,8.481502732993446,15.512721810344152,-0.6656376491005607,3.420406474105651,-2.2708378010809334,-1.659922541966286,-1.992256033161426,5.361167043789667,5.03620842990034,-1.9415505567556535,-0.4728591002215658,-1.4491762344372594,0.2102191883930873,0.6763832973702834,3.6157162475547278,-2.0388816228623385,0.018616086337030525,-0.17701288063043014,-1.1915469924816973,272762.0,Demdema,West Garo Hills,272762
19,4.135982397281665e-19,1.1653283343569537e-84,0.0,0.9999977906626859,2.2093373060597634e-06,0.0,-2.645860435511479,7.522165646638902,0.2850996562115975,1.3717263077517554,0.8183821438291592,-0.15532827133415544,-0.1719507481120675,-0.33677261542187453,1.8008375931981666,0.6768604596006106,-0.06810968556535932,1.2164149714227455,-4.087843048729357,-2.0496426546958553,-1.4033921130843119,0.6914855502628938,-1.7888567501635435,1.2285712895289786,-0.5315195127985636,1.1811413884010844,272763.0,Demdema,West Garo Hills,272763
20,7.508097698598034e-112,5.2750532722061105e-176,0.0,8.630225886043386e-267,1.0,0.0,4.872246254263868,9.582882383077617,16.09309702257783,-0.8823932205404079,-2.444179461899826,-0.2153366381771053,1.7486315138741264,1.0060650277200471,1.4640738209912403,4.741646753382876,-0.006360623087141555,-1.9916816655783767,-2.4096252885711427,0.24355293602490424,0.6433200126944761,3.096399487977909,-1.4193116964244428,0.7814600074208368,-0.5964396070400024,-1.0122141526479411,272764.0,Demdema,West Garo Hills,272764
21,5.3278937679820744e-74,2.804811642460425e-110,0.0,1.6439008668282384e-95,1.0,0.0,1.8127576483979817,11.511534222562227,4.153240106478616,-0.6358064389533776,0.8476218701484344,0.17562069790934726,-2.4738303641163495,0.812186114933329,0.7901872944813995,-1.5593328607526555,0.7887716492627699,-0.6503369846865469,-3.4638504903519287,-1.7043135597129688,-0.31012053892951785,-0.8780734951265154,-1.4420861567477248,1.7695335876430975,-1.479587994150174,1.7621028424804028,272765.0,Demdema,West Garo Hills,272765
22,7.684151361818186e-30,4.8033001974556764e-113,0.0,1.0,6.144396496201888e-54,0.0,-5.117128541036612,4.539356794600803,-2.3660751429370377,2.9796797184268136,0.7099616600613093,0.11094783318802483,0.33240317952153675,-0.9532765510581815,1.517810874947773,0.6319323248788018,0.14629100567130324,2.061498100693509,-2.1865241407456284,-2.420387423433262,-1.444841637577722,0.3492958111275596,-1.3237787991931422,-0.8340370467126049,-0.2836244420241414,0.30988412416133965,272766.0,Demdema,West Garo Hills,272766
23,1.1846820464805386e-89,8.957413705668117e-148,0.0,2.5782308183905357e-213,1.0,0.0,3.9997596426940256,8.120714917341866,14.624182409483149,0.743064022727853,-2.875802355314238,0.4681404548940363,1.154878909363916,0.07372371279764107,0.6023918584134925,3.7131587858732407,0.5843431320292741,-1.8626397706115985,-2.4093741082931164,-0.48116147822106886,0.8793927694871311,4.038385258690593,-0.2802716490908791,0.7082389954984162,0.0013039218189404803,-0.6825614530633507,272767.0,Demdema,West Garo Hills,272767
24,9.765017710036653e-99,5.497101325370931e-137,0.0,5.81788255993945e-271,1.0,0.0,6.693528140806899,8.175909914064134,15.208569683765292,-0.6507689529254462,-5.648815565268141,0.4064105136911025,4.0814400668812265,1.4244453104697954,-0.6915175584045686,2.8802402684375004,0.7880086778146644,-3.1182499980990612,-0.6260278797361147,0.22929537041931353,0.6955142035632428,2.6703484238661996,-1.8090477659115691,1.6052682048291091,0.06509008773683035,-0.9304401517539255,272768.0,Demdema,West Garo Hills,272768
25,8.820773760959943e-27,5.203834914716226e-108,0.0,1.0,7.487313032100083e-51,0.0,-4.9150041972671,4.111849614825816,-1.2955042964879455,5.130772220690973,1.2281534045465954,0.3404808461107824,-0.7198382505277099,-2.439044915337623,-0.05807738129400412,-0.4632676902842678,0.8287429591778392,0.4058874932048658,-0.6913213504656178,-1.7933536281626097,-1.1666604461001828,0.3433443735877771,-1.2521042404044818,-0.3698099050730722,-0.20811968910000123,-0.05186583965621268,272769.0,Demdema,West Garo Hills,272769
26,1.3088186364648621e-17,2.2611353711638817e-111,0.0,1.0,2.554336720547841e-47,0.0,-5.279782630545524,2.6329484408065182,0.6334127901478762,5.441608502203111,0.05617400355742679,0.6632467572578874,0.02938135537005573,-1.864626088212927,1.223860883797341,-0.17838095686884192,-0.8633364641939769,1.0676321752926377,-0.5568103733827469,-2.9576196423711725,1.282952204223887,0.7399032718360249,-0.5814297108055301,-0.46787545458544244,-0.25979372913409365,1.087872199929511,272770.0,Demdema,West Garo Hills,272770
27,1.875014807881509e-110,2.3442323646722998e-158,0.0,0.0,1.0,0.0,8.161379647517826,7.771868234660003,17.580906319315865,-0.025484242236514125,-4.279741057550172,-0.7809552709901159,4.506338514853853,0.7900810221029566,1.5954630939605732,4.30125541250863,-0.48128523899762427,-0.6452368988023306,2.429207178592927,1.1445593249412593,0.7408066369043016,2.733156767229982,-2.6352187054181258,0.23628777791681835,-0.0686116429992216,-0.8371420078019405,272771.0,Demdema,West Garo Hills,272771
28,2.0106768783117682e-126,1.88474852592566e-229,0.0,0.0,1.0,0.0,4.482467702269542,7.128279680556373,20.056863562676774,-1.225511621230505,-1.4820730640843762,-1.9244806899589242,4.0211866963058895,-0.868287342468783,4.14235862120498,8.040356202199593,-1.2361369141048864,-1.3026780184372888,3.488285055143922,1.2876756345543448,-0.29507043201473615,4.130244556746447,-2.2335275991169197,-2.0673685416062426,-0.2178506317320133,-1.3966681013804103,272772.0,Demdema,West Garo Hills,272772
29,2.2800186573516644e-101,2.9868653505323642e-148,0.0,0.0,1.0,0.0,7.660976095306009,6.522664453658365,17.038292310141784,-0.12585940632776693,-4.662206267214299,-0.5512670720419908,3.7518688660925616,0.6872067764705908,2.6562513222040818,4.321798620000013,-1.0674088725470146,-1.8321388063174724,3.528892777739459,1.7411589378677321,0.8761061077146384,2.8119633593030398,-1.7873521748455967,-0.5612216675443933,0.4817744694585336,-1.319869357599933,272773.0,Demdema,West Garo Hills,272773
30,8.605180560939523e-134,9.811500288977555e-249,0.0,0.0,1.0,0.0,5.45114040295466,5.973381978300982,22.070563595595246,-0.39784146767440703,-1.3755581918633726,-2.5691084670787983,5.5464832184222095,-0.4618153835287079,4.247983996795214,7.3334733924636675,-3.0448068097678758,-0.7941307244350304,4.021872737651932,2.445634251420043,-0.7052177603046229,5.226371476671823,-3.042836852012459,-2.7340160039151082,-0.5570774709922891,-2.0127903389399835,272774.0,Demdema,West Garo Hills,272774
31,1.2487288397576853e-101,1.281945924763915e-179,0.0,0.0,1.0,0.0,5.570561114205779,5.424050233395044,17.721216403420577,-3.5421894568085057,-5.813302433775896,-0.4455362311121533,2.851877014403251,0.9395901080374118,4.297026516738382,7.214838753445726,-2.173501026797856,-2.1966376480086525,2.0607270350980387,2.3477567848650316,0.027855420270477847,2.620672622944733,-1.9963947782855767,-1.9374726769429083,0.647921232428582,-1.8701820225011176,272775.0,Demdema,West Garo Hills,272775
32,2.0929045710443066e-100,1.814052663468336e-167,0.0,1.385441354771571e-308,1.0,0.0,5.144123640521737,6.50550101767263,16.62750118632104,-1.8347548694664595,-5.327081819537426,-0.3383302041875817,5.3758856827856185,1.5504381072558295,3.6137553937517257,5.994998781016265,-2.872106329723841,-2.0767972921327833,1.1333046527541297,1.7234846536770883,-0.05079092865179046,1.7641868868192592,-1.9285226957215071,-0.3955656995667163,-0.31097690221290836,-0.9258244492962288,272776.0,Demdema,West Garo Hills,272776
33,1.9503249210194443e-49,9.788999795033834e-126,0.0,1.3474415106386288e-162,1.0,1.1271744461681559e-191,0.8396308246873397,4.2008967318019925,13.518569633245802,2.0640434781950527,-5.99575384351347,1.214868275932091,6.015658098097103,0.5015246046293703,-0.6126410406470368,3.3886594821074474,-1.00564470050625,0.20174387125558746,1.4917602787080952,1.8753179811577734,0.10830566714101644,1.4669935338238953,-0.6539212389847966,-1.8836570892370739,-0.30917173092392664,-0.10032144011707539,272777.0,Demdema,West Garo Hills,272777
34,5.7204824513802277e-64,7.667777481750236e-124,0.0,1.2656750702548746e-166,1.0,2.44110736720711e-93,1.8148203895707558,6.726462750710465,11.868677073233345,0.25678707648451693,-7.291252078775774,2.2627373137581763,5.5404903842668265,1.4480971197868284,-5.006958540484016,0.492014663070497,1.069777400585462,-2.894015785597844,-1.0989173372841385,0.35395953249164147,-0.5360180385443872,1.2134454710562266,-1.3477350946245708,0.24863419684707547,-0.4246040282565346,0.47476298214229196,272778.0,Demdema,West Garo Hills,272778
35,9.698699022533805e-135,3.130784329526758e-197,0.0,0.0,1.0,0.0,6.347013283753057,11.473293991887598,16.906572366267685,-4.841557860735263,-5.351387000036815,0.3370273003776849,4.098359570027054,2.0513069271890636,-3.2276820489450504,1.5117868430422348,0.6249315442679588,-5.344780420024222,-3.1179807960778225,0.4640799310039773,-1.5587953845515674,2.4500776609985513,-2.7585955617785514,3.315995745314791,-0.8920837791518307,0.23135241332542864,272779.0,Demdema,West Garo Hills,272779
36,6.246913032548567e-46,4.2562169359742884e-114,0.0,1.0028970150573308e-158,1.0,6.029268188545859e-196,1.336296631878867,4.207097274131741,12.700254620722102,3.6295312285927377,-6.33864361193285,2.2678890948605406,4.800066143912633,-0.36531788120578457,-2.6453113134505672,2.2198930778366157,0.13887156689435698,0.8933642528651626,4.141219611939256,2.0243175328684684,1.0105353425165762,1.937462830068401,-0.03301490462609716,-1.8724061533458705,-1.356547398921123,0.024139407144751886,272780.0,Demdema,West Garo Hills,272780
37,1.5268327203387486e-39,3.0972192986921125e-105,0.0,1.1875911802164149e-125,0.9999999471497475,5.28502465671957e-08,0.5372738561975393,4.5296836272094385,11.133795777886053,1.530391135563305,-7.300176088270356,2.136754927439365,5.668837783721233,0.6499039303732632,-4.423687507060519,1.1432004222884962,0.5590241414532796,-0.320651995342631,-0.2435741508254297,0.8267598700520091,0.1282904141221893,1.5373635754760808,-0.6640299675315928,-0.8844785650266911,-0.7262646227641264,0.25931751716889834,272781.0,Demdema,West Garo Hills,272781
38,8.890983841183459e-41,9.97409314382285e-90,0.0,4.703265897779463e-171,1.0,1.8968180076924543e-254,3.2156543806979445,4.18674890659156,11.63350556155482,4.452831296933214,-6.7826039266247475,2.072477578664597,4.4306231002894485,0.15712834437802953,-1.3534548543129912,1.7307745715411866,1.8612917742941568,1.9753581367633455,4.866049281730148,1.902867509725894,3.094381026094464,0.5463011274237234,-0.7815785151975062,-2.4090603543094886,-0.7603998057487723,-0.5089610121385729,272782.0,Demdema,West Garo Hills,272782
39,3.7996811577246493e-84,1.991067581480965e-126,0.0,1.0770171834639989e-272,1.0,0.0,5.769785335261607,5.590428180392013,15.125088273574116,1.736502555617108,-5.458408812866914,0.6076570855126064,3.035538489995784,0.11339109411222255,1.7290827940733093,3.9152539913564133,0.25441803601121277,0.5195453014153368,5.078642306888082,2.1919368159067294,1.5819496773731492,1.7190220314072622,-2.360602076747834,-2.2401581667948665,-1.316255538190036,-0.971250540657685,272783.0,Demdema,West Garo Hills,272783
40,5.6240860095811056e-80,1.433143501447832e-122,0.0,7.293513183677736e-238,1.0,0.0,5.516843679692543,6.653718173821416,14.265273167884137,2.4982175546407275,-5.821081927506203,0.9976556723620342,4.108770955485875,-0.30979655664043276,-0.2824914106886041,3.5623920622317984,2.045381023873089,-0.5497779968891977,3.399453871440115,2.70080327716341,2.3071788072096227,2.8453094708882807,-0.22960113308566438,-0.02902236955336947,-0.5797669438061261,-1.6099156993579338,272784.0,Demdema,West Garo Hills,272784
41,8.196410155703459e-57,1.8898398268962786e-113,0.0,1.3734367580018335e-152,1.0,8.108553788082196e-77,1.8086387584986625,6.213043546950523,11.530917823427414,1.4280948290854334,-7.440749124880786,2.26196817028808,5.539705707768035,0.9240913189603026,-3.606118472597148,1.5019792533915377,1.8021008660258258,-1.6790824593372737,0.8584386534830314,1.0496586928655045,0.8573390286815384,1.5798916528698264,-0.33986030461746025,-0.45036101138527,-0.24037615771500384,-0.5010848915167133,272785.0,Demdema,West Garo Hills,272785
42,5.737158155004975e-90,2.7425368759996844e-115,0.0,3.0118150645392438e-269,1.0,0.0,6.9629047169881595,7.631191926103347,14.181356248392367,1.1501249426873832,-6.350993370844877,1.0136898939726375,4.113683422263396,1.7514587971288795,0.16305521472795464,2.056990993224224,0.7387105243525838,-1.97816536556233,3.716106018635767,1.473165755727102,1.6965900568788685,0.6752173743304843,-1.4893752592312979,0.23295860062674706,-0.4865922624175423,-0.7842416238756325,272786.0,Demdema,West Garo Hills,272786
43,2.3399727622911357e-33,6.924770301849792e-79,0.0,1.1314646739300686e-102,1.0,4.917428508333449e-43,1.736552005920062,4.675312618436308,9.174380726710455,3.2845113417249046,-7.111541116389856,2.3256016528008936,5.235168133456623,1.2551855421203668,-1.596411743397008,0.9042584106520104,0.44366143655737006,0.24585310576522854,1.93928094680196,0.07428350572576424,1.8830392335676367,0.009582529227450478,-0.416175296591298,-0.39094218521031293,-0.5543061760449532,0.09834876479965057,272787.0,Demdema,West Garo Hills,272787
44,7.215077333410923e-95,3.049077884484395e-125,0.0,7.29277943392413e-254,1.0,0.0,6.099512084671306,9.086754651518548,13.326166559898398,-0.7834974585141316,-7.30627004539631,2.0809347585736813,3.911822366632444,2.89782583566546,-2.4532378758931137,0.5013929510389492,1.5982031545106368,-2.6215176051372273,0.19745408254144442,0.21664632309816823,0.7703909507236729,0.38378932855939507,-1.2643566659377943,1.20453672236353,-1.0725676027094686,0.00817822301223163,272788.0,Demdema,West Garo Hills,272788
45,3.37975658863274e-51,3.11861615248285e-109,0.0,4.851134813531193e-139,1.0,1.5114617359352726e-35,1.4334615496568162,5.567652683864121,11.223384177093882,1.805222874918423,-7.261050514588079,2.354506863118269,5.849716640970949,1.3256621703584943,-3.5279623014504473,1.5408138041960238,0.7144203411332276,-1.497472679084522,0.46274653985747216,1.616906775587378,0.7846936564351654,0.8890433894935574,-0.26051805523322086,-0.5125180386367202,-0.25199777248065264,-0.44544182984075364,272789.0,Demdema,West Garo Hills,272789
46,5.681451989523392e-91,3.4780094523336136e-146,0.0,2.3500240453255437e-231,1.0,0.0,3.9243009269250724,8.189817412390058,14.920298982284903,0.5403225021857848,-5.593527152123599,1.1116054496544976,3.835662595257595,0.4235281090698535,-2.098523520917047,3.5777117069930315,0.20083758227018417,-1.2555299090708811,-0.23075719893602323,1.1730645940768627,0.8230243862037868,1.8038738459804717,-0.5816100457188389,0.10477680936911597,-0.819194113514576,-1.2751572800572177,272790.0,Demdema,West Garo Hills,272790
47,1.3864878016125184e-57,4.706082214929745e-124,0.0,3.09898356682479e-152,1.0,4.695155303534802e-57,0.896791107469711,6.464264663972778,11.823126984994955,0.5771795832034844,-7.216269982612748,2.045654692130829,5.310541427810486,0.9267060046474966,-4.95627329801592,0.7638218600571817,-0.5195689032623612,-1.3879028265507674,-1.1716651946119563,0.24646674519045614,-0.030201117819479456,1.114384901565128,-0.7287365007757188,0.0175830770205244,-0.7470092393688862,0.08015509297129536,272791.0,Demdema,West Garo Hills,272791
48,8.61427359164027e-28,2.2637007029504035e-112,0.0,5.319891790512537e-117,1.0267951747415005e-07,0.9999998973204692,-0.9080272790456062,2.635155349586465,11.208118117471871,3.4581008679382474,-6.542039268612102,2.147286668771471,5.961677223608696,-0.10230055228996139,-5.117792232392179,0.8942115532149705,0.4334494069377039,-0.5682058697349655,1.4500478883821493,2.1859796654107826,0.01189143014859363,1.553961445900914,-0.5883313927545994,-1.0721286963269006,-0.439310550587321,0.023077232472280742,272792.0,Demdema,West Garo Hills,272792
49,2.476921417871917e-106,3.773539076230439e-186,0.0,0.0,1.0,0.0,4.671637767887579,6.702922469492547,18.682874547161436,0.5817733634588682,-2.784669714463012,-1.5069189734359518,4.088440953530456,-1.714335570033948,0.9323738816257912,6.568136951500551,-1.1648903302212459,0.6042406725328265,1.453256280526542,1.4438594853493167,1.464890098713746,4.271104166810644,-1.8963510885331072,-0.1781713703621351,-0.9760535900625651,-2.013062200780558,272793.0,Demdema,West Garo Hills,272793
50,9.53064891779102e-89,3.7252923580265494e-177,0.0,5.149903493691793e-168,8.956485756844562e-86,1.0,-2.074270868468314,2.3493441912389414,7.993061837455786,3.6568038040706865,-8.249238684664688,2.7531406236578957,7.46552697935944,0.164953617890752,-6.5411098432223005,-0.41418015389412927,0.5389777898053262,-0.40312728040325496,0.9319959260789913,1.6568160822451523,0.2773565311997316,0.07226980772696089,-0.652820153349228,-1.0713895297028544,-0.391362622313708,1.3974227456583364,272794.0,Demdema,West Garo Hills,272794
51,2.4903280296940924e-58,4.0320949802637284e-135,0.0,7.186664185645855e-137,1.5684723076519625e-34,1.0,-0.556424901350895,3.15340226572066,10.48342699970523,2.6297761399276265,-6.7129549757133455,2.1528398472566304,6.601358759423679,0.879460128892303,-5.107666007620663,0.729698698857665,-0.06881200754181721,-0.9420514149254182,0.7060314413149833,1.6586507108878905,-0.34625107639025243,1.2720672915264117,-0.9344925207436808,-0.663003388024104,-0.21139075901384094,-0.13786717699620366,272795.0,Demdema,West Garo Hills,272795
52,9.405416850833035e-106,5.934192065037178e-162,0.0,6.373258935837317e-270,1.0,0.0,4.587243327232611,10.252835932109365,14.04032778051973,-3.7937566562407983,-6.977802520261828,1.618141852230819,4.31487316719416,2.959807671633848,-4.842953634803595,0.5962278470335255,-0.26349528060786254,-4.129550411863991,-3.6927003074244173,-0.36353977841372365,-0.3143652535822019,1.049560196875814,-1.1000347946973228,2.694860145120177,-0.586973640891509,0.25769938481156834,272796.0,Demdema,West Garo Hills,272796
53,2.615468176370873e-85,4.413296598540435e-165,0.0,9.385422421460492e-163,1.0715693253500932e-88,1.0,-1.5997555493982318,1.7585560650722492,7.790049562408023,3.833424918472864,-8.45810283546124,3.2602455041571456,6.649546229258884,1.0132019984975271,-6.007721190501772,0.9248102019837496,-0.011829503502454953,-0.01511476388317207,0.6050125911676365,0.30776583742022084,0.27888589298746325,0.40779553926646533,-0.17250028664748895,-1.1656936100768027,0.23307602704808475,0.8907928973323695,272797.0,Demdema,West Garo Hills,272797
